pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
150,v,,,,,0,1,1,1,368.2909995999653,369.2777858999907,369.2777858999907,369.2777858999907,369.2777858999907,369.2941761999973,370.2784179999726,370.2784179999726,v,1,0.603315600019414,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,0,2,2,3,370.9111419999972,371.91170349996537,371.91170349996537,371.91170349996537,371.91170349996537,371.91170349996537,372.91263289999915,372.91263289999915,z,1,0.6830975000048056,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,0,3,3,2,373.61173860001145,374.6119947999832,374.6119947999832,374.6119947999832,374.6119947999832,374.6119947999832,375.6131018999731,375.6131018999731,c,1,1.1546934000216424,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,1,0,4,2,376.8125379999983,377.80021969997324,377.80021969997324,377.80021969997324,377.80021969997324,377.81749230000423,378.7959606999648,378.7959606999648,c,1,0.7586384000023827,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,1,1,5,1,379.57941720000235,380.579740999965,380.579740999965,380.579740999965,380.579740999965,380.579740999965,381.5798985000001,381.5798985000001,v,1,0.6673232999746688,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,1,2,6,0,382.27508549997583,383.26983439998,383.26983439998,383.26983439998,383.26983439998,383.28896069998154,384.2660409999662,384.2660409999662,x,1,0.8682083999738097,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,1,3,7,0,385.16440409998177,386.1649745000177,386.1649745000177,386.1649745000177,386.1649745000177,386.1649745000177,387.16671839996707,387.16671839996707,x,1,1.2710490000317805,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,2,0,8,1,388.46632529998897,389.4654737999663,389.4654737999663,389.4654737999663,389.4654737999663,389.4654737999663,390.4672382000135,390.4672382000135,v,1,0.7165157000417821,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,2,1,9,3,391.1997263999656,392.2000481999712,392.2000481999712,392.2000481999712,392.2000481999712,392.2000481999712,393.20123750000494,393.20123750000494,z,1,0.7373410000000149,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,2,2,10,3,393.9678028000053,394.96749239997007,394.96749239997007,394.96749239997007,394.96749239997007,394.9839404000086,395.96829889999935,395.96829889999935,z,1,0.6652346000191756,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,2,3,11,1,396.6672070000204,397.66758959996514,397.66758959996514,397.66758959996514,397.66758959996514,397.66758959996514,398.66705069999443,398.66705069999443,v,1,0.5905844999942929,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,3,0,12,3,399.27758449997054,400.273610299977,400.273610299977,400.273610299977,400.273610299977,400.29252179997275,401.2676299000159,401.2676299000159,z,1,0.5433629000326619,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,3,1,13,0,401.8528324000072,402.83534049999435,402.83534049999435,402.83534049999435,402.83534049999435,402.8517810999765,403.8362269999925,403.8362269999925,x,1,0.6095219999551773,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,3,2,14,3,404.4690536999842,405.46907170000486,405.46907170000486,405.46907170000486,405.46907170000486,405.46907170000486,406.45343529997626,406.45343529997626,z,1,0.5544650999945588,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,3,3,15,0,407.0363843999803,408.0362724000006,408.0362724000006,408.0362724000006,408.0362724000006,408.0362724000006,409.03801740001654,409.03801740001654,x,1,1.062040299992077,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,4,0,16,3,410.13963340001646,411.14329799998086,411.14329799998086,411.14329799998086,411.14329799998086,411.1620865999721,412.13816639996367,412.13816639996367,z,1,0.4945533000282012,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,4,1,17,0,412.65451999998186,413.6544199999771,413.6544199999771,413.6544199999771,413.6544199999771,413.6544199999771,414.66100939997705,414.66100939997705,x,1,1.7473356000264175,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,4,2,18,2,416.43890479998663,417.4387045999756,417.4387045999756,417.4387045999756,417.4387045999756,417.4387045999756,418.4396337000071,418.4396337000071,c,1,1.183622699987609,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,4,3,19,2,419.63915950001683,420.6392228999757,420.6392228999757,420.6392228999757,420.6392228999757,420.6392228999757,421.6331211999641,421.6331211999641,c,1,1.5086852999520488,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,5,0,20,0,423.17941340000834,424.17914510000264,424.17914510000264,424.17914510000264,424.17914510000264,424.19814260001294,425.17459100001724,425.17459100001724,x,1,0.9381215000175871,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,5,1,21,0,426.14057370001683,427.140737299982,427.140737299982,427.140737299982,427.140737299982,427.140737299982,428.140489500016,428.140489500016,x,1,0.76827920001233,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,5,2,22,0,428.94068840000546,429.93035099998815,429.93035099998815,429.93035099998815,429.93035099998815,429.94860469998093,430.9268459000159,430.9268459000159,x,1,0.730674899998121,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,5,3,23,2,431.6745333999861,432.6649072999717,432.6649072999717,432.6649072999717,432.6649072999717,432.6855050000013,433.67349969997304,433.67349969997304,c,1,0.9519837000407279,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,6,0,24,3,434.6426982000121,435.64253319997806,435.64253319997806,435.64253319997806,435.64253319997806,435.64253319997806,436.6424165000208,436.6424165000208,z,1,0.6905276000034064,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,6,1,25,2,437.3592935000197,438.3595179999829,438.3595179999829,438.3595179999829,438.3595179999829,438.3595179999829,439.359689600009,439.359689600009,c,1,1.1873424000223167,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,6,2,26,0,440.56966859998647,441.56664079998154,441.56664079998154,441.56664079998154,441.56664079998154,441.5859118999797,442.56018009997206,442.56018009997206,x,1,0.5397336999885738,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,6,3,27,2,443.13038970000343,444.1327814999968,444.1327814999968,444.1327814999968,444.1327814999968,444.1327814999968,445.13490880001336,445.13490880001336,c,1,0.9465162999695167,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,7,0,28,0,446.1114254000131,447.1010260999901,447.1010260999901,447.1010260999901,447.1010260999901,447.1212712000124,448.096401399991,448.096401399991,x,1,0.9565159999765456,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,7,1,29,2,449.0795671999804,450.0795491000172,450.0795491000172,450.0795491000172,450.0795491000172,450.0795491000172,451.0790610999684,451.0790610999684,c,1,0.9330391000257805,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,7,2,30,0,452.0292678999831,453.02003489999333,453.02003489999333,453.02003489999333,453.02003489999333,453.0394169999636,454.0357792999712,454.0357792999712,x,1,1.1188871000194922,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,7,3,31,1,455.19837880000705,456.1878922000178,456.1878922000178,456.1878922000178,456.1878922000178,456.206459500012,457.1816633999697,457.1816633999697,v,1,0.9029408000060357,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,8,0,32,0,458.0993618000066,459.0999764999724,459.0999764999724,459.0999764999724,459.0999764999724,459.1156413999852,460.0930744999787,460.0930744999787,x,1,0.6574830000172369,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,8,1,33,1,460.7846876999829,461.78857360000256,461.78857360000256,461.78857360000256,461.78857360000256,461.8092800999875,462.7832943999674,462.7832943999674,v,1,0.6617390000028536,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,8,2,34,3,463.4655073999893,464.4660062000039,464.4660062000039,464.4660062000039,464.4660062000039,464.4660062000039,465.4667735999683,465.4667735999683,z,1,0.5232199999736622,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,8,3,35,2,466.0182292999816,467.02257219998864,467.02257219998864,467.02257219998864,467.02257219998864,467.02257219998864,468.01859940000577,468.01859940000577,c,1,0.9730374999926426,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,9,0,36,2,469.0169146999833,470.0011729999678,470.0011729999678,470.0011729999678,470.0011729999678,470.0171482000151,471.0028232000186,471.0028232000186,c,1,0.7060282999882475,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,9,1,37,0,471.73409699997865,472.7345695999684,472.7345695999684,472.7345695999684,472.7345695999684,472.7345695999684,473.74041329999454,473.74041329999454,x,1,0.6860589000280015,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,9,2,38,1,474.4668284999789,475.45283089997247,475.45283089997247,475.45283089997247,475.45283089997247,475.4693541000015,476.4672386000166,476.4672386000166,v,1,1.0938567999983206,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,9,3,39,1,477.59390719997464,478.58713810000336,478.58713810000336,478.58713810000336,478.58713810000336,478.6033582999953,479.5892399000004,479.5892399000004,v,1,0.7010786000173539,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,10,0,40,0,480.31894859997556,481.30848680000054,481.30848680000054,481.30848680000054,481.30848680000054,481.3289873999893,482.32085620000726,482.32085620000726,x,1,0.7987376000382937,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,10,1,41,1,483.1366711999872,484.13704770000186,484.13704770000186,484.13704770000186,484.13704770000186,484.13704770000186,485.1392229999765,485.1392229999765,v,1,0.6471104999654926,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,10,2,42,0,485.82026090001455,486.8171371999779,486.8171371999779,486.8171371999779,486.8171371999779,486.8419717999641,487.82366880000336,487.82366880000336,x,1,0.6720255999825895,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,10,3,43,1,488.5232631000108,489.52271809999365,489.52271809999365,489.52271809999365,489.52271809999365,489.539197599981,490.5233715000213,490.5233715000213,v,1,0.7618030000012368,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,11,0,44,3,491.32082590000937,492.3066739999922,492.3066739999922,492.3066739999922,492.3066739999922,492.3232943000039,493.3075549000059,493.3075549000059,z,1,1.1032915999530815,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,11,1,45,3,494.43964080000296,495.42422879999503,495.42422879999503,495.42422879999503,495.42422879999503,495.4405611999682,496.4395030000014,496.4395030000014,z,1,0.5663888999843039,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,11,2,46,1,497.0230787000037,498.02314030000707,498.02314030000707,498.02314030000707,498.02314030000707,498.02314030000707,499.0234868999687,499.0234868999687,v,1,0.5177045000018552,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,11,3,47,3,499.5736202999833,500.5625359999831,500.5625359999831,500.5625359999831,500.5625359999831,500.5810934000183,501.5587567000184,501.5587567000184,z,1,0.5782369000371546,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,12,0,48,3,502.15812799998093,503.15805369999725,503.15805369999725,503.15805369999725,503.15805369999725,503.15805369999725,504.1594999000081,504.1594999000081,z,1,0.7360582000110298,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,12,1,49,0,504.926850799995,505.9261747999699,505.9261747999699,505.9261747999699,505.9261747999699,505.94270620000316,506.92728850001004,506.92728850001004,x,1,0.5762447000015527,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,12,2,50,2,507.52580830000807,508.52791249996517,508.52791249996517,508.52791249996517,508.52791249996517,508.52791249996517,509.5275529999635,509.5275529999635,c,1,0.7556923999800347,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,12,3,51,3,510.3092672000057,511.3095087999827,511.3095087999827,511.3095087999827,511.3095087999827,511.3095087999827,512.3015135999885,512.3015135999885,z,1,0.5062320999568328,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,13,0,52,3,512.8448268999928,513.8329804000095,513.8329804000095,513.8329804000095,513.8329804000095,513.8519667999935,514.849656699982,514.849656699982,z,1,0.5851934000384063,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,13,1,53,1,515.4624687000178,516.4652756999712,516.4652756999712,516.4652756999712,516.4652756999712,516.4652756999712,517.4630366999772,517.4630366999772,v,1,0.5867770999902859,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,13,2,54,2,518.0799525000039,519.0795005999971,519.0795005999971,519.0795005999971,519.0795005999971,519.0957516999915,520.0816571000032,520.0816571000032,c,1,0.8296140999882482,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,13,3,55,0,520.9310621999903,521.919012999977,521.919012999977,521.919012999977,521.919012999977,521.9374567000195,522.9351867999649,522.9351867999649,x,1,0.5722493999637663,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,14,0,56,2,523.54818350001,524.546608900011,524.546608900011,524.546608900011,524.546608900011,524.5629569999874,525.547668299987,525.547668299987,c,1,0.8599730999558233,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,14,1,57,3,526.4301821999834,527.4306110999896,527.4306110999896,527.4306110999896,527.4306110999896,527.4306110999896,528.4328120999853,528.4328120999853,z,1,0.7749829999520443,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,14,2,58,3,529.2264515999705,530.2233702999656,530.2233702999656,530.2233702999656,530.2233702999656,530.2422245999915,531.2159061999992,531.2159061999992,z,1,0.6895264000049792,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,14,3,59,3,531.9324944000109,532.9317677000072,532.9317677000072,532.9317677000072,532.9317677000072,532.9317677000072,533.9337620000006,533.9337620000006,z,1,0.5065455000149086,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,15,0,60,1,534.4658008000115,535.4659873999772,535.4659873999772,535.4659873999772,535.4659873999772,535.4659873999772,536.4665456999792,536.4665456999792,v,1,0.6844476000405848,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,15,1,61,3,537.1851964999805,538.1873945000116,538.1873945000116,538.1873945000116,538.1873945000116,538.1873945000116,539.1914380000089,539.1914380000089,z,1,0.45347980002406985,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,15,2,62,0,539.6717189999763,540.6671228000196,540.6671228000196,540.6671228000196,540.6671228000196,540.6832628999837,541.6678508999757,541.6678508999757,x,1,0.5756648000096902,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,15,3,63,3,542.2682114000199,543.2676816000021,543.2676816000021,543.2676816000021,543.2676816000021,543.2676816000021,544.2684474000125,544.2684474000125,z,1,0.5220079999999143,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,16,0,64,3,544.8180416999967,545.8178993000183,545.8178993000183,545.8178993000183,545.8178993000183,545.8178993000183,546.8190350999939,546.8190350999939,z,1,0.7215355999651365,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,16,1,65,0,547.5682382999803,548.5689420999843,548.5689420999843,548.5689420999843,548.5689420999843,548.5689420999843,549.5731141999713,549.5731141999713,x,1,0.7074671000009403,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,16,2,66,1,550.3004395000171,551.2912758999737,551.2912758999737,551.2912758999737,551.2912758999737,551.3100447999896,552.3034118000069,552.3034118000069,v,1,0.7786350999958813,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,16,3,67,2,553.1029029000201,554.1030987999984,554.1030987999984,554.1030987999984,554.1030987999984,554.1030987999984,555.1029830999905,555.1029830999905,c,1,0.5871609000023454,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,17,0,68,0,555.7117150999838,556.7169946000213,556.7169946000213,556.7169946000213,556.7169946000213,556.739519499999,557.7036882999819,557.7036882999819,x,1,1.153808899980504,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,17,1,69,3,558.8871404000092,559.89188130002,559.89188130002,559.89188130002,559.89188130002,559.89188130002,560.8880419000052,560.8880419000052,z,1,0.5065802999888547,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,17,2,70,0,561.4209501000005,562.4113541999832,562.4113541999832,562.4113541999832,562.4113541999832,562.4304854999646,563.4117090000072,563.4117090000072,x,1,0.6739864999544807,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,17,3,71,1,564.1249465000001,565.1279587000026,565.1279587000026,565.1279587000026,565.1279587000026,565.1468261000118,566.12510200002,566.12510200002,v,1,0.7401534999953583,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,18,0,72,2,566.8971305000014,567.8973987000063,567.8973987000063,567.8973987000063,567.8973987000063,567.9155294999946,568.8895514999749,568.8895514999749,c,1,0.6648187999962829,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,18,1,73,1,569.5814248999814,570.5733528999845,570.5733528999845,570.5733528999845,570.5733528999845,570.5899376000161,571.5896446999977,571.5896446999977,v,1,0.6560058000031859,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,18,2,74,1,572.2741864999989,573.2756848999998,573.2756848999998,573.2756848999998,573.2756848999998,573.2756848999998,574.2740004999796,574.2740004999796,v,1,0.5688001000089571,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,18,3,75,2,574.8765432999935,575.8793282000115,575.8793282000115,575.8793282000115,575.8793282000115,575.8793282000115,576.8827101999777,576.8827101999777,c,1,1.3107628999860026,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,19,0,76,1,578.2252945000073,579.2254412000184,579.2254412000184,579.2254412000184,579.2254412000184,579.2254412000184,580.226404200017,580.226404200017,v,1,0.7701851000310853,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,19,1,77,2,581.0242790000048,582.010378499981,582.010378499981,582.010378499981,582.010378499981,582.0261111999862,583.0116274000029,583.0116274000029,c,1,0.7337995000416413,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,19,2,78,3,583.776664200006,584.7609282999765,584.7609282999765,584.7609282999765,584.7609282999765,584.7767719000112,585.7673669999931,585.7673669999931,z,1,0.5872251999680884,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,19,3,79,1,586.3774926000042,587.3777207999956,587.3777207999956,587.3777207999956,587.3777207999956,587.3777207999956,588.3688982999884,588.3688982999884,v,1,0.7965274000307545,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,20,0,80,1,589.1944249999942,590.1782219000161,590.1782219000161,590.1782219000161,590.1782219000161,590.1945581000182,591.1791738999891,591.1791738999891,v,1,0.6226758999982849,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,20,1,81,1,591.8282917999895,592.8285206999863,592.8285206999863,592.8285206999863,592.8285206999863,592.8285206999863,593.8304531999747,593.8304531999747,v,1,0.7942237000097521,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,20,2,82,0,594.6464909000206,595.6477401999873,595.6477401999873,595.6477401999873,595.6477401999873,595.6477401999873,596.6484551000176,596.6484551000176,x,1,0.5826260999892838,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,20,3,83,1,597.2625012999633,598.2526558999671,598.2526558999671,598.2526558999671,598.2526558999671,598.2726639999892,599.2630301999743,599.2630301999743,v,1,0.6874676999868825,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,21,0,84,0,599.9798584000091,600.9706436999841,600.9706436999841,600.9706436999841,600.9706436999841,600.9902716999641,601.9670938000199,601.9670938000199,x,1,0.705231299973093,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,21,1,85,2,602.6986228000023,603.6981203000178,603.6981203000178,603.6981203000178,603.6981203000178,603.6981203000178,604.6996551000047,604.6996551000047,c,1,1.5393461000057869,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,21,2,86,2,606.2657589999726,607.264835799986,607.264835799986,607.264835799986,607.264835799986,607.264835799986,608.264975500002,608.264975500002,c,1,1.203170399996452,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,21,3,87,2,609.5036274999729,610.5072170000058,610.5072170000058,610.5072170000058,610.5072170000058,610.5273612000165,611.4995061999653,611.4995061999653,c,1,0.6789815999800339,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,22,0,88,2,612.1987896999926,613.1911326000118,613.1911326000118,613.1911326000118,613.1911326000118,613.2097264999757,614.2013353999937,614.2013353999937,c,1,0.6693352999864146,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,22,1,89,2,614.9044640000211,615.9002479999908,615.9002479999908,615.9002479999908,615.9002479999908,615.9170193999889,616.9004949000082,616.9004949000082,c,1,0.7401543000014499,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-50,x,,,,,22,2,90,0,617.6674022999941,618.6676125999657,618.6676125999657,618.6676125999657,618.6676125999657,618.6676125999657,619.6680545000127,619.6680545000127,x,1,0.9284953000023961,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,22,3,91,1,620.6180837000138,621.6182794999913,621.6182794999913,621.6182794999913,621.6182794999913,621.6182794999913,622.6186035000137,622.6186035000137,v,1,0.7998386999825016,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,23,0,92,2,623.435394399974,624.4355847999686,624.4355847999686,624.4355847999686,624.4355847999686,624.4355847999686,625.4358640999999,625.4358640999999,c,1,1.1128593999892473,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
-150,z,,,,,23,1,93,3,626.5669868999976,627.5589323000167,627.5589323000167,627.5589323000167,627.5589323000167,627.5777516000089,628.5551569999661,628.5551569999661,z,1,0.6830997999641113,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
50,c,,,,,23,2,94,2,629.2698475999641,630.2701433000038,630.2701433000038,630.2701433000038,630.2701433000038,630.2701433000038,631.2703712999937,631.2703712999937,c,1,0.8926940999808721,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
150,v,,,,,23,3,95,1,632.1872082999907,633.1769196999958,633.1769196999958,633.1769196999958,633.1769196999958,633.195500199974,634.1724121000152,634.1724121000152,v,1,0.5497988000279292,ABC,001,2022-10-04_15h42.04.551,sequential,2022.2.2,60.808497605843975,
