2.6605 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
126.9870 	EXP 	fixation: autoDraw = False
126.9870 	EXP 	grating: autoDraw = False
126.9870 	EXP 	grating: ori = 0.0
126.9870 	EXP 	fixation: autoDraw = True
127.9873 	EXP 	fixation: autoDraw = False
127.9873 	EXP 	grating: autoDraw = True
128.2872 	EXP 	grating: autoDraw = False
129.4742 	EXP 	New trial (rep=62, index=0): None
129.4760 	DATA 	Keypress: down
129.4875 	EXP 	fixation: autoDraw = False
129.4875 	EXP 	grating: autoDraw = False
129.4875 	EXP 	grating: ori = 0.0
129.4875 	EXP 	fixation: autoDraw = True
130.4877 	EXP 	fixation: autoDraw = False
130.4877 	EXP 	grating: autoDraw = True
130.7878 	EXP 	grating: autoDraw = False
131.1579 	EXP 	New trial (rep=63, index=0): None
131.1597 	DATA 	Keypress: up
131.1712 	EXP 	fixation: autoDraw = False
131.1712 	EXP 	grating: autoDraw = False
131.1712 	EXP 	grating: ori = -5.0
131.1712 	EXP 	fixation: autoDraw = True
132.1715 	EXP 	fixation: autoDraw = False
132.1715 	EXP 	grating: autoDraw = True
132.4715 	EXP 	grating: autoDraw = False
133.0083 	EXP 	New trial (rep=64, index=0): None
133.0103 	DATA 	Keypress: down
133.0217 	EXP 	fixation: autoDraw = False
133.0217 	EXP 	grating: autoDraw = False
133.0217 	EXP 	grating: ori = -2.0
133.0217 	EXP 	fixation: autoDraw = True
134.0216 	EXP 	fixation: autoDraw = False
134.0216 	EXP 	grating: autoDraw = True
134.3219 	EXP 	grating: autoDraw = False
134.8923 	EXP 	New trial (rep=65, index=0): None
134.8941 	DATA 	Keypress: down
134.9053 	EXP 	fixation: autoDraw = False
134.9053 	EXP 	grating: autoDraw = False
134.9053 	EXP 	grating: ori = -4.0
134.9053 	EXP 	fixation: autoDraw = True
135.9058 	EXP 	fixation: autoDraw = False
135.9058 	EXP 	grating: autoDraw = True
136.2057 	EXP 	grating: autoDraw = False
137.0093 	EXP 	New trial (rep=66, index=0): None
137.0110 	DATA 	Keypress: up
137.0223 	EXP 	fixation: autoDraw = False
137.0223 	EXP 	grating: autoDraw = False
137.0223 	EXP 	grating: ori = -2.0
137.0223 	EXP 	fixation: autoDraw = True
138.0225 	EXP 	fixation: autoDraw = False
138.0225 	EXP 	grating: autoDraw = True
138.3228 	EXP 	grating: autoDraw = False
138.5259 	EXP 	New trial (rep=67, index=0): None
138.5278 	DATA 	Keypress: down
138.5397 	EXP 	fixation: autoDraw = False
138.5397 	EXP 	grating: autoDraw = False
138.5397 	EXP 	grating: ori = 1.0
138.5397 	EXP 	fixation: autoDraw = True
139.5400 	EXP 	fixation: autoDraw = False
139.5400 	EXP 	grating: autoDraw = True
139.8398 	EXP 	grating: autoDraw = False
140.3929 	EXP 	New trial (rep=68, index=0): None
140.3946 	DATA 	Keypress: up
140.4069 	EXP 	fixation: autoDraw = False
140.4069 	EXP 	grating: autoDraw = False
140.4069 	EXP 	grating: ori = 0.0
140.4069 	EXP 	fixation: autoDraw = True
141.4070 	EXP 	fixation: autoDraw = False
141.4070 	EXP 	grating: autoDraw = True
141.7070 	EXP 	grating: autoDraw = False
142.1938 	EXP 	New trial (rep=69, index=0): None
142.1955 	DATA 	Keypress: up
142.2072 	EXP 	fixation: autoDraw = False
142.2072 	EXP 	grating: autoDraw = False
142.2072 	EXP 	grating: ori = 3.0
142.2072 	EXP 	fixation: autoDraw = True
143.2074 	EXP 	fixation: autoDraw = False
143.2074 	EXP 	grating: autoDraw = True
143.5074 	EXP 	grating: autoDraw = False
143.9439 	EXP 	New trial (rep=70, index=0): None
143.9457 	DATA 	Keypress: down
143.9575 	EXP 	fixation: autoDraw = False
143.9575 	EXP 	grating: autoDraw = False
143.9575 	EXP 	grating: ori = -3.0
143.9575 	EXP 	fixation: autoDraw = True
144.9579 	EXP 	fixation: autoDraw = False
144.9579 	EXP 	grating: autoDraw = True
145.2579 	EXP 	grating: autoDraw = False
146.1109 	EXP 	New trial (rep=71, index=0): None
146.1127 	DATA 	Keypress: down
146.1248 	EXP 	fixation: autoDraw = False
146.1248 	EXP 	grating: autoDraw = False
146.1248 	EXP 	grating: ori = 3.0
146.1248 	EXP 	fixation: autoDraw = True
147.1249 	EXP 	fixation: autoDraw = False
147.1249 	EXP 	grating: autoDraw = True
147.4252 	EXP 	grating: autoDraw = False
147.8286 	EXP 	New trial (rep=72, index=0): None
147.8303 	DATA 	Keypress: down
147.8418 	EXP 	fixation: autoDraw = False
147.8418 	EXP 	grating: autoDraw = False
147.8418 	EXP 	grating: ori = -2.0
147.8418 	EXP 	fixation: autoDraw = True
148.8420 	EXP 	fixation: autoDraw = False
148.8420 	EXP 	grating: autoDraw = True
149.1420 	EXP 	grating: autoDraw = False
150.5457 	EXP 	New trial (rep=73, index=0): None
150.5475 	DATA 	Keypress: down
150.5591 	EXP 	fixation: autoDraw = False
150.5591 	EXP 	grating: autoDraw = False
150.5591 	EXP 	grating: ori = 0.0
150.5591 	EXP 	fixation: autoDraw = True
151.5593 	EXP 	fixation: autoDraw = False
151.5593 	EXP 	grating: autoDraw = True
151.8594 	EXP 	grating: autoDraw = False
152.2291 	EXP 	New trial (rep=74, index=0): None
152.2308 	DATA 	Keypress: up
152.2428 	EXP 	fixation: autoDraw = False
152.2428 	EXP 	grating: autoDraw = False
152.2428 	EXP 	grating: ori = -2.0
152.2428 	EXP 	fixation: autoDraw = True
153.2432 	EXP 	fixation: autoDraw = False
153.2432 	EXP 	grating: autoDraw = True
153.5430 	EXP 	grating: autoDraw = False
154.0630 	EXP 	New trial (rep=75, index=0): None
154.0647 	DATA 	Keypress: up
154.0765 	EXP 	fixation: autoDraw = False
154.0765 	EXP 	grating: autoDraw = False
154.0765 	EXP 	grating: ori = 0.0
154.0765 	EXP 	fixation: autoDraw = True
155.0767 	EXP 	fixation: autoDraw = False
155.0767 	EXP 	grating: autoDraw = True
155.3767 	EXP 	grating: autoDraw = False
155.6966 	EXP 	New trial (rep=76, index=0): None
155.6983 	DATA 	Keypress: up
155.7103 	EXP 	fixation: autoDraw = False
155.7103 	EXP 	grating: autoDraw = False
155.7103 	EXP 	grating: ori = 2.0
155.7103 	EXP 	fixation: autoDraw = True
156.7105 	EXP 	fixation: autoDraw = False
156.7105 	EXP 	grating: autoDraw = True
157.0106 	EXP 	grating: autoDraw = False
157.6804 	EXP 	New trial (rep=77, index=0): None
157.6820 	DATA 	Keypress: down
157.6941 	EXP 	fixation: autoDraw = False
157.6941 	EXP 	grating: autoDraw = False
157.6941 	EXP 	grating: ori = 0.0
157.6941 	EXP 	fixation: autoDraw = True
158.6942 	EXP 	fixation: autoDraw = False
158.6942 	EXP 	grating: autoDraw = True
158.9944 	EXP 	grating: autoDraw = False
159.8477 	EXP 	New trial (rep=78, index=0): None
159.8494 	DATA 	Keypress: up
159.8612 	EXP 	fixation: autoDraw = False
159.8612 	EXP 	grating: autoDraw = False
159.8612 	EXP 	grating: ori = 0.0
159.8612 	EXP 	fixation: autoDraw = True
160.8614 	EXP 	fixation: autoDraw = False
160.8614 	EXP 	grating: autoDraw = True
161.1615 	EXP 	grating: autoDraw = False
161.4817 	EXP 	New trial (rep=79, index=0): None
161.4834 	DATA 	Keypress: down
161.4950 	EXP 	fixation: autoDraw = False
161.4950 	EXP 	grating: autoDraw = False
161.4950 	EXP 	grating: ori = 1.0
161.4950 	EXP 	fixation: autoDraw = True
162.4950 	EXP 	fixation: autoDraw = False
162.4950 	EXP 	grating: autoDraw = True
162.7952 	EXP 	grating: autoDraw = False
163.1985 	EXP 	New trial (rep=80, index=0): None
163.2002 	DATA 	Keypress: up
163.2120 	EXP 	fixation: autoDraw = False
163.2120 	EXP 	grating: autoDraw = False
163.2120 	EXP 	grating: ori = 3.0
163.2120 	EXP 	fixation: autoDraw = True
164.2122 	EXP 	fixation: autoDraw = False
164.2122 	EXP 	grating: autoDraw = True
164.5122 	EXP 	grating: autoDraw = False
164.9488 	EXP 	New trial (rep=81, index=0): None
164.9506 	DATA 	Keypress: down
164.9625 	EXP 	fixation: autoDraw = False
164.9625 	EXP 	grating: autoDraw = False
164.9625 	EXP 	grating: ori = 4.0
164.9625 	EXP 	fixation: autoDraw = True
165.9628 	EXP 	fixation: autoDraw = False
165.9628 	EXP 	grating: autoDraw = True
166.2628 	EXP 	grating: autoDraw = False
166.5990 	EXP 	New trial (rep=82, index=0): None
166.6007 	DATA 	Keypress: up
166.6128 	EXP 	fixation: autoDraw = False
166.6128 	EXP 	grating: autoDraw = False
166.6128 	EXP 	grating: ori = 0.0
166.6128 	EXP 	fixation: autoDraw = True
167.6129 	EXP 	fixation: autoDraw = False
167.6129 	EXP 	grating: autoDraw = True
167.9130 	EXP 	grating: autoDraw = False
169.0997 	EXP 	New trial (rep=83, index=0): None
169.1014 	DATA 	Keypress: up
169.1134 	EXP 	fixation: autoDraw = False
169.1134 	EXP 	grating: autoDraw = False
169.1134 	EXP 	grating: ori = 4.0
169.1134 	EXP 	fixation: autoDraw = True
170.1136 	EXP 	fixation: autoDraw = False
170.1136 	EXP 	grating: autoDraw = True
170.4135 	EXP 	grating: autoDraw = False
170.9168 	EXP 	New trial (rep=84, index=0): None
170.9185 	DATA 	Keypress: down
170.9304 	EXP 	fixation: autoDraw = False
170.9304 	EXP 	grating: autoDraw = False
170.9304 	EXP 	grating: ori = 0.0
170.9304 	EXP 	fixation: autoDraw = True
171.9305 	EXP 	fixation: autoDraw = False
171.9305 	EXP 	grating: autoDraw = True
172.2307 	EXP 	grating: autoDraw = False
172.7505 	EXP 	New trial (rep=85, index=0): None
172.7523 	DATA 	Keypress: up
172.7643 	EXP 	fixation: autoDraw = False
172.7643 	EXP 	grating: autoDraw = False
172.7643 	EXP 	grating: ori = -3.0
172.7643 	EXP 	fixation: autoDraw = True
173.7644 	EXP 	fixation: autoDraw = False
173.7644 	EXP 	grating: autoDraw = True
174.0645 	EXP 	grating: autoDraw = False
174.9337 	EXP 	New trial (rep=86, index=0): None
174.9356 	DATA 	Keypress: down
174.9480 	EXP 	fixation: autoDraw = False
174.9480 	EXP 	grating: autoDraw = False
174.9480 	EXP 	grating: ori = 0.0
174.9480 	EXP 	fixation: autoDraw = True
175.9482 	EXP 	fixation: autoDraw = False
175.9482 	EXP 	grating: autoDraw = True
176.2483 	EXP 	grating: autoDraw = False
176.6346 	EXP 	New trial (rep=87, index=0): None
176.6363 	DATA 	Keypress: up
176.6484 	EXP 	fixation: autoDraw = False
176.6484 	EXP 	grating: autoDraw = False
176.6484 	EXP 	grating: ori = -5.0
176.6484 	EXP 	fixation: autoDraw = True
177.6487 	EXP 	fixation: autoDraw = False
177.6487 	EXP 	grating: autoDraw = True
177.9488 	EXP 	grating: autoDraw = False
178.2351 	EXP 	New trial (rep=88, index=0): None
178.2369 	DATA 	Keypress: down
178.2488 	EXP 	fixation: autoDraw = False
178.2488 	EXP 	grating: autoDraw = False
178.2488 	EXP 	grating: ori = -4.0
178.2488 	EXP 	fixation: autoDraw = True
179.2489 	EXP 	fixation: autoDraw = False
179.2489 	EXP 	grating: autoDraw = True
179.5491 	EXP 	grating: autoDraw = False
179.8522 	EXP 	New trial (rep=89, index=0): None
179.8539 	DATA 	Keypress: down
179.8658 	EXP 	fixation: autoDraw = False
179.8658 	EXP 	grating: autoDraw = False
179.8658 	EXP 	grating: ori = 4.0
179.8658 	EXP 	fixation: autoDraw = True
180.8660 	EXP 	fixation: autoDraw = False
180.8660 	EXP 	grating: autoDraw = True
181.1662 	EXP 	grating: autoDraw = False
181.6860 	EXP 	New trial (rep=90, index=0): None
181.6879 	DATA 	Keypress: down
181.6996 	EXP 	fixation: autoDraw = False
181.6996 	EXP 	grating: autoDraw = False
181.6996 	EXP 	grating: ori = 3.0
181.6996 	EXP 	fixation: autoDraw = True
182.6998 	EXP 	fixation: autoDraw = False
182.6998 	EXP 	grating: autoDraw = True
182.9997 	EXP 	grating: autoDraw = False
183.5700 	EXP 	New trial (rep=91, index=0): None
183.5718 	DATA 	Keypress: down
183.5832 	EXP 	fixation: autoDraw = False
183.5832 	EXP 	grating: autoDraw = False
183.5832 	EXP 	grating: ori = 2.0
183.5832 	EXP 	fixation: autoDraw = True
184.5836 	EXP 	fixation: autoDraw = False
184.5836 	EXP 	grating: autoDraw = True
184.8837 	EXP 	grating: autoDraw = False
186.1704 	EXP 	New trial (rep=92, index=0): None
186.1721 	DATA 	Keypress: down
186.1839 	EXP 	fixation: autoDraw = False
186.1839 	EXP 	grating: autoDraw = False
186.1839 	EXP 	grating: ori = -4.0
186.1839 	EXP 	fixation: autoDraw = True
187.1841 	EXP 	fixation: autoDraw = False
187.1841 	EXP 	grating: autoDraw = True
187.4842 	EXP 	grating: autoDraw = False
188.0706 	EXP 	New trial (rep=93, index=0): None
188.0724 	DATA 	Keypress: down
188.0843 	EXP 	fixation: autoDraw = False
188.0843 	EXP 	grating: autoDraw = False
188.0843 	EXP 	grating: ori = -5.0
188.0843 	EXP 	fixation: autoDraw = True
189.0846 	EXP 	fixation: autoDraw = False
189.0846 	EXP 	grating: autoDraw = True
189.3846 	EXP 	grating: autoDraw = False
189.7043 	EXP 	New trial (rep=94, index=0): None
189.7060 	DATA 	Keypress: down
189.7181 	EXP 	fixation: autoDraw = False
189.7181 	EXP 	grating: autoDraw = False
189.7181 	EXP 	grating: ori = 0.0
189.7181 	EXP 	fixation: autoDraw = True
190.7182 	EXP 	fixation: autoDraw = False
190.7182 	EXP 	grating: autoDraw = True
191.0181 	EXP 	grating: autoDraw = False
191.6718 	EXP 	New trial (rep=95, index=0): None
191.6738 	DATA 	Keypress: up
191.6852 	EXP 	fixation: autoDraw = False
191.6852 	EXP 	grating: autoDraw = False
191.6852 	EXP 	grating: ori = -3.0
191.6852 	EXP 	fixation: autoDraw = True
192.6855 	EXP 	fixation: autoDraw = False
192.6855 	EXP 	grating: autoDraw = True
192.9854 	EXP 	grating: autoDraw = False
193.3398 	EXP 	New trial (rep=96, index=0): None
193.3416 	DATA 	Keypress: down
193.3522 	EXP 	fixation: autoDraw = False
193.3522 	EXP 	grating: autoDraw = False
193.3522 	EXP 	grating: ori = 3.0
193.3522 	EXP 	fixation: autoDraw = True
194.3524 	EXP 	fixation: autoDraw = False
194.3524 	EXP 	grating: autoDraw = True
194.6524 	EXP 	grating: autoDraw = False
195.2059 	EXP 	New trial (rep=97, index=0): None
195.2076 	DATA 	Keypress: down
195.2192 	EXP 	fixation: autoDraw = False
195.2192 	EXP 	grating: autoDraw = False
195.2192 	EXP 	grating: ori = -2.0
195.2192 	EXP 	fixation: autoDraw = True
196.2195 	EXP 	fixation: autoDraw = False
196.2195 	EXP 	grating: autoDraw = True
196.5196 	EXP 	grating: autoDraw = False
197.3563 	EXP 	New trial (rep=98, index=0): None
197.3580 	DATA 	Keypress: down
197.3699 	EXP 	fixation: autoDraw = False
197.3699 	EXP 	grating: autoDraw = False
197.3699 	EXP 	grating: ori = 1.0
197.3699 	EXP 	fixation: autoDraw = True
198.3700 	EXP 	fixation: autoDraw = False
198.3700 	EXP 	grating: autoDraw = True
198.6702 	EXP 	grating: autoDraw = False
199.1398 	EXP 	New trial (rep=99, index=0): None
199.1415 	DATA 	Keypress: up
199.1536 	EXP 	fixation: autoDraw = False
199.1536 	EXP 	grating: autoDraw = False
199.1536 	EXP 	grating: ori = 0.0
199.1536 	EXP 	fixation: autoDraw = True
200.1537 	EXP 	fixation: autoDraw = False
200.1537 	EXP 	grating: autoDraw = True
200.4540 	EXP 	grating: autoDraw = False
200.8736 	DATA 	Keypress: up
200.8874 	EXP 	fixation: autoDraw = False
200.8874 	EXP 	grating: autoDraw = False
201.1570 	EXP 	window1: mouseVisible = True
